#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  89
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  89
#! SET periodic_psi true
   -3.141592654   -3.141592654   15.882419885  -27.445454093    3.424543814
   -3.070995066   -3.141592654   14.077117390  -23.740586743    4.412057949
   -3.000397478   -3.141592654   12.527853797  -20.327739485    4.821473337
   -2.929799890   -3.141592654   11.191786544  -17.749090573    4.520318792
   -2.859202303   -3.141592654   10.009309958  -15.907007171    3.648659048
   -2.788604715   -3.141592654    8.953386493  -13.977850452    2.545183610
   -2.718007127   -3.141592654    8.056290122  -11.383382118    1.619641818
   -2.647409540   -3.141592654    7.362471941   -8.355126093    1.211026600
   -2.576811952   -3.141592654    6.872703603   -5.733677031    1.355675591
   -2.506214364   -3.141592654    6.538000827   -4.044177056    1.742223610
   -2.435616776   -3.141592654    6.295699493   -2.974255977    1.877491743
   -2.365019189   -3.141592654    6.115653866   -2.290175204    1.465683439
   -2.294421601   -3.141592654    5.966303367   -2.169519393    0.611117171
   -2.223824013   -3.141592654    5.792950744   -3.051074158   -0.226491013
   -2.153226425   -3.141592654    5.526712026   -4.686387259   -0.584795350
   -2.082628838   -3.141592654    5.141036108   -6.269034616   -0.260801896
   -2.012031250   -3.141592654    4.666717150   -7.144347135    0.552718058
   -1.941433662   -3.141592654    4.154104821   -7.441845180    1.440780657
   -1.870836075   -3.141592654    3.622315676   -7.837694438    2.015852567
   -1.800238487   -3.141592654    3.050854122   -8.521135822    2.136781415
   -1.729640899   -3.141592654    2.432154578   -8.975660960    1.917029610
   -1.659043311   -3.141592654    1.814206219   -8.411677516    1.631804365
   -1.588445724   -3.141592654    1.292860031   -6.243463588    1.573521394
   -1.517848136   -3.141592654    0.981178337   -2.486152003    1.959794089
   -1.447250548   -3.141592654    0.980765310    2.483250798    2.899125939
   -1.376652961   -3.141592654    1.359123727    8.194989989    4.372567285
   -1.306055373   -3.141592654    2.151243373   14.109238989    6.207199683
   -1.235457785   -3.141592654    3.354371414   19.718023349    8.164932818
   -1.164860197   -3.141592654    4.932676875   24.730057369   10.044436271
